	Kingdom	Phyla	Class	Order	Family	Genus	Species	Kingdom_Eukaryome	Phylum_Eukaryome	Class_Eukaryome	Order_Eukaryome	Family_Eukaryome	Genus_Eukaryome	Species_Eukaryome
Taxa_8465	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8466	Fungi	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	arida	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
Taxa_8467	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Asterophora	lycoperdoides	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	NA	NA
Taxa_8468	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	Rozellomycota_cl_incertae_sedis	GS10	NA	NA	NA
Taxa_8470	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8474	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8476	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Sistrotremataceae	Sistotrema	NA
Taxa_8477	Fungi	Ascomycota	Eurotiomycetes	Arachnomycetales	Arachnomycetaceae	Arachnomyces	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Clohesyomyces	aquaticus	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8483	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Petrophila	incerta	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_8491	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Hamatocanthoscyphaceae_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8497	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8499	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8500	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Corticium	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8502	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Stephanosporaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Cristinia	NA
Taxa_8504	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
Taxa_8506	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8507	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Kochiomyces	NA	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Kochiomyces	NA
Taxa_8510	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	ayanamii	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA
Taxa_8517	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8522	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8523	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Xenodevriesiaceae	Xenodevriesia	strelitziicola	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8524	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	adulterina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
Taxa_8525	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_8526	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	intacta	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
Taxa_8528	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
Taxa_8530	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinales_fam_Incertae_sedis	Sebacinales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_8535	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neoantennariellaceae	Neoasbolisia	phylicae	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8547	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	buxi	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	NA
Taxa_8549	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	heimaeyensis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	europaea
Taxa_8553	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Fusiconidium	NA
Taxa_8554	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	subcretaceus
Taxa_8556	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8557	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8562	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	NA	NA
Taxa_8563	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8564	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	charticola	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
Taxa_8566	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Oliveoniaceae	Oliveonia	NA
Taxa_8569	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
Taxa_8570	Fungi	Basidiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8573	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	NA
Taxa_8583	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	NA	NA
Taxa_8584	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	opportunistica	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	cancerae
Taxa_8601	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8603	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8605	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Onygenales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8610	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
Taxa_8611	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	NA	Fungi	Ascomycota	GS54	NA	NA	NA	NA
Taxa_8612	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
Taxa_8613	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8618	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	NA	NA	NA	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	NA	NA
Taxa_8619	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	halotolerans	Fungi	Ascomycota	Dothideomycetes	Dothideales	Cladosporiaceae	Cladosporium	NA
Taxa_8620	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8622	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8625	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	Pyxidiophoraceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	NA	NA
Taxa_8633	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	praecognitum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
Taxa_8634	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8636	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Onygenales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8640	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Nothomicrothyrium	beaucarneae	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8651	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8654	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Phellodon	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8656	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Melnikomyces	NA	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	NA	NA
Taxa_8669	Fungi	NA	NA	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8670	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Halokirschsteiniothelia	NA	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Halokirschsteiniothelia	NA
Taxa_8672	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	discophora	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
Taxa_8676	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_8680	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Aleurodiscus	NA	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Acanthophysellum	NA
Taxa_8682	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotryaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8689	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Oidiodendron	NA
Taxa_8690	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bitorquis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	bitorquis
Taxa_8692	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8693	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8694	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	NA
Taxa_8710	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	cystidiata	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	NA
Taxa_8711	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_incertae_sedis	Polyphilus	NA
Taxa_8712	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Delastria	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8713	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Ascodesmidaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Lasiobolus	NA
Taxa_8717	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
Taxa_8724	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	NA	NA
Taxa_8727	Fungi	Basidiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8728	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
Taxa_8729	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	importuna	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	sextelata
Taxa_8731	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	lenta	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
Taxa_8732	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	hiemalis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Hemimycena	NA
Taxa_8733	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
Taxa_8734	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8737	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	NA
Taxa_8738	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Dissoconiaceae	Dissoconium	aciculare	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8743	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	decipiens	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	quercilicis
Taxa_8744	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Membranomyces	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Membranomyces	NA
Taxa_8745	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	NA	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	filicata
Taxa_8746	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
Taxa_8749	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	rocabrunae	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8750	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_8751	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	brachylaenae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis(Fungi)	NA
Taxa_8753	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8755	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8779	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	delica	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	chloroides
Taxa_8780	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Petriella	sordida	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Petriella	sordida
Taxa_8783	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia	NA	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia	NA
Taxa_8796	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	cangshanensis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	mycophila
Taxa_8798	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8800	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Myxotrichum	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Oidiodendron	NA
Taxa_8801	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
Taxa_8803	Fungi	Ascomycota	Dothideomycetes	Asterinales	Melaspileellaceae	Melaspileellaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Dothideomycetes	Asterinales	NA	NA	NA
Taxa_8804	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	NA	NA	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	NA	NA	NA
Taxa_8805	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8806	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8813	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	tabularum	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8814	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8815	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8818	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8819	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
Taxa_8820	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Beltraniaceae	Hemibeltrania	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8825	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	alternatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	sclerotigenum
Taxa_8828	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Paracladophialophoraceae	Paracladophialophora	NA
Taxa_8849	Fungi	Ascomycota	Dothideomycetes	Muyocopronales	Muyocopronaceae	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8850	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
Taxa_8853	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_8866	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8867	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_incertae_sedis	NA	NA
Taxa_8871	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Paracladophialophoraceae	Paracladophialophora	NA
Taxa_8872	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_8873	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	NA
Taxa_8874	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
Taxa_8878	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbales_fam_Incertae_sedis	Agaricostilbales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	NA	NA	NA
Taxa_8881	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_8883	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	sardiniae	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	NA
Taxa_8884	Fungi	Ascomycota	Dothideomycetes	Muyocopronales	Muyocopronaceae	Arxiella	terrestris	Fungi	Ascomycota	Dothideomycetes	Muyocopronales	Muyocopronaceae	Arxiella	celtidis
Taxa_8886	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinales_fam_Incertae_sedis	Sebacinales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_8887	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	insidiosus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	thomsonii
Taxa_8892	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_incertae_sedis	Leucoscypha	NA
Taxa_8893	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Agonimia	NA	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	devensis
Taxa_8894	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA
