query_id	parent_id	similarity	query_total_abundance	parent_total_abundance	query_overlap_abundance	parent_overlap_abundance	query_incidence	parent_incidence	common_incidence	smallest_ratio	sum_ratio	avg_ratio	smallest_non_null_ratio	avg_non_null_ratio	largest_ratio	relative_incidence	status
Taxa_6261	Taxa_74	87.10	3	3153	0	0	1	43	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_474	87.10	3	316	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_918	86.70	3	206	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_4362	86.30	3	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_2796	86.00	3	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_581	85.60	3	212	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_1546	85.60	3	41	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6261	Taxa_2544	85.60	3	27	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4511	Taxa_2042	87.40	7	30	7	4	1	2	1	0.57	0.57	0.57	0.57	0.57	0.57	1.00	rejected
Taxa_4511	Taxa_3466	85.30	7	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4511	Taxa_4216	84.80	7	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4501	Taxa_1334	91.40	12	118	0	0	2	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4501	Taxa_1623	91.40	12	38	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4501	Taxa_972	90.30	12	79	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4501	Taxa_225	89.20	12	862	12	194	2	13	2	13.14	33.54	16.77	13.14	16.77	20.40	1.00	accepted
Taxa_4498	Taxa_2187	96.60	7	23	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4498	Taxa_3534	93.70	7	11	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4497	Taxa_485	91.40	7	420	7	61	1	9	1	8.71	8.71	8.71	8.71	8.71	8.71	1.00	accepted
Taxa_4493	Taxa_99	91.40	7	1130	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_916	91.00	7	145	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_924	91.00	7	113	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_271	90.60	7	471	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_352	90.60	7	318	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_987	90.60	7	78	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_2259	90.60	7	22	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_4352	90.60	7	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_812	90.30	7	115	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4493	Taxa_1176	90.30	7	60	7	31	1	2	1	4.43	4.43	4.43	4.43	4.43	4.43	1.00	accepted
Taxa_4479	Taxa_602	94.30	7	155	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4479	Taxa_3557	87.70	7	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4479	Taxa_4234	86.80	7	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4469	Taxa_3100	96.60	7	41	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4469	Taxa_2587	93.60	7	35	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4467	Taxa_1031	94.00	7	94	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4453	Taxa_3035	92.50	7	14	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4453	Taxa_2747	90.90	7	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4434	Taxa_182	97.20	7	906	7	156	1	20	1	22.29	22.29	22.29	22.29	22.29	22.29	1.00	accepted
Taxa_4391	Taxa_3357	88.90	7	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4391	Taxa_3323	88.50	7	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6606	Taxa_3217	88.80	2	13	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_1001	93.50	8	76	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_1710	91.70	8	48	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_1471	89.90	8	44	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_1543	89.90	8	41	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_3383	84.50	8	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4364	Taxa_1113	84.20	8	98	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6062	Taxa_5326	93.40	3	5	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4363	Taxa_4090	95.30	8	9	8	9	1	1	1	1.12	1.12	1.12	1.12	1.12	1.12	1.00	accepted
Taxa_4361	Taxa_413	88.80	8	385	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4361	Taxa_704	87.70	8	125	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4361	Taxa_556	85.20	8	174	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4361	Taxa_237	84.80	8	647	8	280	1	5	1	35.00	35.00	35.00	35.00	35.00	35.00	1.00	accepted
Taxa_4355	Taxa_1651	95.70	8	84	8	28	1	3	1	3.50	3.50	3.50	3.50	3.50	3.50	1.00	accepted
Taxa_4352	Taxa_542	96.80	8	399	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4352	Taxa_924	96.80	8	113	8	27	1	4	1	3.38	3.38	3.38	3.38	3.38	3.38	1.00	accepted
Taxa_4347	Taxa_1451	94.80	8	45	8	8	1	3	1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	rejected
Taxa_4347	Taxa_1653	92.90	8	69	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4347	Taxa_3000	92.50	8	15	8	15	1	1	1	1.88	1.88	1.88	1.88	1.88	1.88	1.00	accepted
Taxa_4334	Taxa_3383	90.60	8	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4334	Taxa_693	90.30	8	129	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4334	Taxa_2189	90.30	8	23	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4334	Taxa_387	89.60	8	545	8	51	1	7	1	6.38	6.38	6.38	6.38	6.38	6.38	1.00	accepted
Taxa_6566	Taxa_6196	96.60	2	3	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4509	Taxa_225	94.60	7	862	7	102	1	13	1	14.57	14.57	14.57	14.57	14.57	14.57	1.00	accepted
Taxa_4290	Taxa_81	96.80	8	2617	8	16	1	15	1	2.00	2.00	2.00	2.00	2.00	2.00	1.00	accepted
Taxa_5828	Taxa_2742	93.10	4	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5828	Taxa_3570	89.20	4	14	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5828	Taxa_2191	88.70	4	23	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5828	Taxa_2508	88.70	4	19	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5828	Taxa_3531	88.70	4	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4653	Taxa_1596	95.30	7	39	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4653	Taxa_166	87.00	7	881	7	124	1	7	1	17.71	17.71	17.71	17.71	17.71	17.71	1.00	accepted
Taxa_4243	Taxa_2349	90.50	8	21	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4234	Taxa_3557	91.60	8	11	8	11	1	1	1	1.38	1.38	1.38	1.38	1.38	1.38	1.00	accepted
Taxa_4233	Taxa_922	92.00	8	86	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4233	Taxa_2725	92.00	8	17	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4233	Taxa_3798	89.70	8	10	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4757	Taxa_2465	94.60	6	19	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6142	Taxa_3893	86.30	3	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6142	Taxa_4908	85.30	3	6	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6142	Taxa_3100	84.30	3	41	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4230	Taxa_942	86.40	8	95	8	12	1	4	1	1.50	1.50	1.50	1.50	1.50	1.50	1.00	accepted
Taxa_4223	Taxa_547	89.90	14	307	0	0	2	26	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4223	Taxa_2405	89.90	14	20	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4223	Taxa_2948	89.10	14	15	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4223	Taxa_3428	87.50	14	19	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4223	Taxa_615	87.10	14	163	6	20	2	12	1	0.00	3.33	1.67	3.33	3.33	3.33	0.50	rejected
Taxa_4221	Taxa_2939	93.40	8	15	8	5	1	2	1	0.62	0.62	0.62	0.62	0.62	0.62	1.00	rejected
Taxa_4196	Taxa_615	95.60	8	163	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_3875	95.60	8	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_4372	94.80	8	15	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_547	94.00	8	307	0	0	1	26	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_3428	94.00	8	19	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_2405	93.50	8	20	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_2948	93.50	8	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4196	Taxa_3099	93.50	8	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4362	Taxa_3636	90.60	8	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4362	Taxa_301	90.30	8	427	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4362	Taxa_581	90.30	8	212	8	10	1	4	1	1.25	1.25	1.25	1.25	1.25	1.25	1.00	accepted
Taxa_4179	Taxa_763	95.90	8	108	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_3364	89.20	3	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_731	88.70	3	125	0	0	1	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_3876	88.70	3	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_4561	88.70	3	7	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_1629	88.30	3	42	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_659	87.80	3	152	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6100	Taxa_2201	87.80	3	23	3	15	1	2	1	5.00	5.00	5.00	5.00	5.00	5.00	1.00	accepted
Taxa_4154	Taxa_3364	90.60	8	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4154	Taxa_1629	90.10	8	42	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4154	Taxa_659	89.70	8	152	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4154	Taxa_731	89.20	8	125	8	15	1	15	1	1.88	1.88	1.88	1.88	1.88	1.88	1.00	accepted
Taxa_5218	Taxa_3649	94.20	5	10	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5218	Taxa_4809	91.50	5	6	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4141	Taxa_3324	94.50	8	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4141	Taxa_1943	93.20	8	98	0	0	1	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4110	Taxa_2182	93.00	8	23	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5955	Taxa_1298	94.60	3	52	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4092	Taxa_3193	91.80	8	13	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4092	Taxa_2308	90.30	8	21	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4092	Taxa_306	85.70	8	399	0	0	1	14	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4084	Taxa_3845	86.60	9	10	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4084	Taxa_3305	86.20	9	13	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4084	Taxa_2063	84.50	9	39	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_2989	91.00	9	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_1848	90.30	9	31	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_2083	89.90	9	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_2649	89.90	9	18	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_1108	89.60	9	109	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_1407	89.60	9	65	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_438	88.80	9	240	0	0	1	8	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_2804	88.50	9	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4076	Taxa_132	88.40	9	1232	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4065	Taxa_929	95.30	9	172	9	22	1	4	1	2.44	2.44	2.44	2.44	2.44	2.44	1.00	accepted
Taxa_4064	Taxa_223	92.40	9	691	9	88	1	9	1	9.78	9.78	9.78	9.78	9.78	9.78	1.00	accepted
Taxa_4556	Taxa_3585	97.00	7	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_3364	91.50	9	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_1629	91.10	9	42	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_659	90.60	9	152	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_942	89.70	9	95	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_731	89.20	9	125	0	0	1	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4030	Taxa_2201	89.20	9	23	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4023	Taxa_1406	88.20	9	55	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4021	Taxa_2526	96.40	9	28	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4021	Taxa_687	96.00	9	197	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5146	Taxa_3153	93.50	5	22	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6167	Taxa_3288	95.70	5	13	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6423	Taxa_2626	93.20	2	18	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6423	Taxa_980	85.50	2	121	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3998	Taxa_1563	95.70	9	76	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3987	Taxa_3318	91.40	9	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3976	Taxa_1843	96.10	22	31	0	0	4	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_882	92.10	9	174	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_1086	92.10	9	68	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_2121	91.70	9	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_896	91.30	9	229	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_2857	91.00	9	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_1305	90.30	9	93	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_2045	89.60	9	26	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_2118	89.50	9	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3963	Taxa_553	89.20	9	175	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5919	Taxa_2387	90.90	3	20	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5919	Taxa_1820	87.10	3	31	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3959	Taxa_2796	90.70	9	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3959	Taxa_1917	89.60	9	78	9	7	1	4	1	0.78	0.78	0.78	0.78	0.78	0.78	1.00	rejected
Taxa_3959	Taxa_940	89.20	9	101	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3959	Taxa_3066	89.20	9	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3959	Taxa_74	88.90	9	3153	9	13	1	43	1	1.44	1.44	1.44	1.44	1.44	1.44	1.00	accepted
Taxa_3952	Taxa_2600	96.80	9	21	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3949	Taxa_2348	85.70	9	25	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4197	Taxa_3912	84.20	8	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3927	Taxa_323	96.80	9	355	9	25	1	14	1	2.78	2.78	2.78	2.78	2.78	2.78	1.00	accepted
Taxa_3917	Taxa_1509	95.70	9	42	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3902	Taxa_235	95.90	9	761	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3893	Taxa_3100	85.30	9	41	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_731	93.40	9	125	0	0	1	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_3364	93.00	9	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_1629	92.00	9	42	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_2201	91.50	9	23	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_659	91.10	9	152	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3876	Taxa_942	89.70	9	95	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3875	Taxa_615	94.40	9	163	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3875	Taxa_2948	93.50	9	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3875	Taxa_2405	92.70	9	20	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3875	Taxa_3428	92.70	9	19	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3875	Taxa_4372	92.70	9	15	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3869	Taxa_56	93.50	9	2136	9	35	1	31	1	3.89	3.89	3.89	3.89	3.89	3.89	1.00	accepted
Taxa_4380	Taxa_637	96.40	7	283	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4380	Taxa_1809	94.60	7	32	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3854	Taxa_1481	95.70	10	44	10	44	1	1	1	4.40	4.40	4.40	4.40	4.40	4.40	1.00	accepted
Taxa_3845	Taxa_3305	91.20	10	13	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3845	Taxa_2063	84.90	10	39	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_1755	96.80	10	72	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_2448	94.90	10	20	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_858	92.80	10	195	0	0	2	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_873	92.40	10	92	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_2118	92.40	10	25	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_2857	92.10	10	16	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_3006	92.10	10	15	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_340	91.70	10	525	0	0	2	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_265	91.70	10	464	0	0	2	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3838	Taxa_1562	91.70	10	40	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3837	Taxa_1407	86.70	10	65	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3837	Taxa_1916	84.20	10	34	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3837	Taxa_2083	84.20	10	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3836	Taxa_2854	87.40	10	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3836	Taxa_913	85.20	10	129	10	27	1	3	1	2.70	2.70	2.70	2.70	2.70	2.70	1.00	accepted
Taxa_3822	Taxa_132	94.60	10	1232	10	252	1	11	1	25.20	25.20	25.20	25.20	25.20	25.20	1.00	accepted
Taxa_3820	Taxa_1319	85.60	10	78	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3800	Taxa_3368	96.00	10	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3800	Taxa_246	95.30	10	2609	10	209	1	17	1	20.90	20.90	20.90	20.90	20.90	20.90	1.00	accepted
Taxa_3798	Taxa_922	96.40	10	86	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
